ResID,TAG,SOURCE,TYPE,COUNTRY,DAM_NAME,ACTIVE_FRO,LON_ORG,LAT_ORG,LisfloodX,LisfloodY
4259,ERS,GranD,RESERVOIR_S_EUR,France,La Rance,1966,-2.022917,48.614583,-2.025,48.60833
4260,ERS,GranD,RESERVOIR_S_EUR,Spain,La Loteta,0,-1.31875,41.827083,-1.325,41.825
4261,ERS,GranD,RESERVOIR_S_EUR,Spain,Iruena,0,-6.577083,40.44375,-6.575,40.44167
4262,ERS,GranD,RESERVOIR_S_EUR,Finland,Vanttauskoski,1971,26.689583,66.36875,26.69167,66.375
4263,ERS,GranD,RESERVOIR_S_EUR,Poland,Swinna Poreba,2005,19.51875,49.84375,19.525,49.84167
4264,ERS,GranD,RESERVOIR_S_EUR,Austria,Aschach,1964,14.027083,48.38125,14.025,48.39167
4265,ERS,GranD,RESERVOIR_S_EUR,Austria,Altenwoerth,1976,15.860417,48.377083,15.85833,48.375
4266,ERS,GranD,RESERVOIR_S_EUR,Austria,Greifenstein,1984,16.24375,48.352083,16.24167,48.35833
4267,ERS,GranD,RESERVOIR_S_EUR,Austria,Ybbs-Persenbeug,1959,15.077083,48.185417,15.075,48.19167
4268,ERS,GranD,RESERVOIR_S_EUR,Italy,Vajont,0,12.327083,46.26875,12.325,46.275
4269,ERS,GranD,RESERVOIR_S_EUR,Romania,Valea Sadului,0,23.38125,45.185417,23.39167,45.19167
4270,ERS,GranD,RESERVOIR_S_EUR,Romania,Rovinari,0,23.18125,44.960417,23.125,44.94167
4271,ERS,GranD,RESERVOIR_S_EUR,France,Vallabregues,1971,4.627083,43.84375,4.64167,43.825
4272,ERS,GranD,RESERVOIR_S_EUR,Turkey,Yazici,1999,43.164583,39.785417,43.15833,39.775
4273,ERS,GranD,RESERVOIR_S_EUR,Greece,Messochora,0,21.302083,39.464583,21.30833,39.45833
4274,ERS,GranD,RESERVOIR_S_EUR,Libya,Qattara,1973,20.40625,32.027083,20.40833,32.025
4275,ERS,GranD,RESERVOIR_S_EUR,Egypt,Assiut Barrage,1902,31.189583,27.202083,31.19167,27.20833
5001,HPROT,Cinzia,RETENTION_AREA,Croatia,Sava retention area 1,0,16.2920748336,45.5380714694,16.39167,45.54167
5002,HPROT,Cinzia,RETENTION_AREA,Croatia,Sava retention area 2,0,16.599902625,45.4288845099,16.59167,45.425
5003,HPROT,Cinzia,RETENTION_AREA,Croatia,Sava retention area 3,0,16.9643314261,45.2697847903,16.94167,45.275
